Title	Subject	Description	Creator	Genre	Publisher	Date	Repository	Collection Title	Collection No.	Container	Copyright	Digital ID	Object ID	Type	Format	File Size	Width	Height	Checksum	Color space	Hardware	Software	BitDepth	Resolution	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030002001	asm5000000003	Image	image/tiff	47210.781 KB	7024	8568	0x8D62A381	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/411	411	824.jp2	/asm5000/image/824.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030003001	asm5000000003	Image	image/tiff	41655.014 KB	6824	8440	0xC2D001B7	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/412	412	825.jp2	/asm5000/image/825.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030004001	asm5000000003	Image	image/tiff	45801.516 KB	6832	8624	0x79AFD7A9	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/413	413	826.jp2	/asm5000/image/826.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030005001	asm5000000003	Image	image/tiff	40318.983 KB	6696	8513	0x2CD94EF	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/414	414	827.jp2	/asm5000/image/827.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030006001	asm5000000003	Image	image/tiff	36163.979 KB	6768	8296	0xA2AA87E	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/415	415	828.jp2	/asm5000/image/828.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030007001	asm5000000003	Image	image/tiff	31459.522 KB	6504	8501	0xA2A352C7	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/416	416	829.jp2	/asm5000/image/829.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030008001	asm5000000003	Image	image/tiff	31227.079 KB	6696	8728	0x518D8AEB	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/417	417	830.jp2	/asm5000/image/830.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030009001	asm5000000003	Image	image/tiff	38597.065 KB	6660	8525	0x2C02DA85	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/418	418	831.jp2	/asm5000/image/831.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030010001	asm5000000003	Image	image/tiff	39971.458 KB	6768	8568	0xCBB21ACB	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/419	419	832.jp2	/asm5000/image/832.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030011001	asm5000000003	Image	image/tiff	36490.986 KB	6894	8549	0x1E596092	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/420	420	833.jp2	/asm5000/image/833.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030012001	asm5000000003	Image	image/tiff	31666.493 KB	6848	8416	0x2E0BF90	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/421	421	834.jp2	/asm5000/image/834.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030013001	asm5000000003	Image	image/tiff	42798.554 KB	6619	8465	0x29AEC1FB	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/422	422	835.jp2	/asm5000/image/835.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030014001	asm5000000003	Image	image/tiff	26057.912 KB	6776	8272	0x728C7F59	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/423	423	836.jp2	/asm5000/image/836.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030015001	asm5000000003	Image	image/tiff	34465.765 KB	6952	8800	0x503ADBE8	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/424	424	837.jp2	/asm5000/image/837.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030016001	asm5000000003	Image	image/tiff	40014.803 KB	6728	8496	0x685A7E45	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/425	425	838.jp2	/asm5000/image/838.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030017001	asm5000000003	Image	image/tiff	30932.861 KB	6696	8472	0x3E0B2FED	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/426	426	839.jp2	/asm5000/image/839.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030018001	asm5000000003	Image	image/tiff	29477.848 KB	6800	8552	0x5EC16D60	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/427	427	840.jp2	/asm5000/image/840.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030019001	asm5000000003	Image	image/tiff	32274.384 KB	6808	8472	0x9EEB8D2E	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/428	428	841.jp2	/asm5000/image/841.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030020001	asm5000000003	Image	image/tiff	29576.678 KB	6768	8648	0x91C3B800	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/429	429	842.jp2	/asm5000/image/842.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030021001	asm5000000003	Image	image/tiff	31817.158 KB	6808	8496	0x998461A0	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/430	430	843.jp2	/asm5000/image/843.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030022001	asm5000000003	Image	image/tiff	38440.723 KB	6592	8424	0x15C5D842	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/431	431	844.jp2	/asm5000/image/844.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030023001	asm5000000003	Image	image/tiff	28059.606 KB	6776	8496	0xA34DF5D4	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/432	432	845.jp2	/asm5000/image/845.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030024001	asm5000000003	Image	image/tiff	27892.075 KB	6656	8368	0xDE6BBF8F	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/433	433	846.jp2	/asm5000/image/846.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030025001	asm5000000003	Image	image/tiff	27745.715 KB	6776	8496	0x18F32769	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/434	434	847.jp2	/asm5000/image/847.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030026001	asm5000000003	Image	image/tiff	37434.435 KB	6768	8368	0x75284FC3	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/435	435	848.jp2	/asm5000/image/848.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030027001	asm5000000003	Image	image/tiff	28301.485 KB	6776	8496	0x30612CAF	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/436	436	849.jp2	/asm5000/image/849.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030028001	asm5000000003	Image	image/tiff	22997.392 KB	6600	8448	0x7DEF39DC	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/437	437	850.jp2	/asm5000/image/850.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030029001	asm5000000003	Image	image/tiff	35067.074 KB	6776	8480	0x81CF392C	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/438	438	851.jp2	/asm5000/image/851.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030030001	asm5000000003	Image	image/tiff	25825.188 KB	6752	8400	0x61FC981	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/439	439	852.jp2	/asm5000/image/852.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030031001	asm5000000003	Image	image/tiff	36982.441 KB	6776	8480	0xF2BEE0A5	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/440	440	853.jp2	/asm5000/image/853.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030033001	asm5000000003	Image	image/tiff	31640.914 KB	6904	8576	0x4875E1A2	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/441	441	854.jp2	/asm5000/image/854.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030035001	asm5000000003	Image	image/tiff	36882.896 KB	6752	8528	0xD81655D7	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/442	442	855.jp2	/asm5000/image/855.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030054001	asm5000000003	Image	image/tiff	30783.633 KB	6856	8400	0xF2683ACB	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/443	443	856.jp2	/asm5000/image/856.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030055001	asm5000000003	Image	image/tiff	30118.989 KB	6784	8528	0x1ADF987C	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/444	444	857.jp2	/asm5000/image/857.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030056001	asm5000000003	Image	image/tiff	27972.971 KB	6540	8480	0x7D7DE699	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/445	445	858.jp2	/asm5000/image/858.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030057001	asm5000000003	Image	image/tiff	42840.048 KB	6984	8424	0xC4F875F1	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/446	446	859.jp2	/asm5000/image/859.jp2
Scrapbook. 1925-1930.			Coral Gables Garden Club	Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html	asm50000000030058001	asm5000000003	Image	image/tiff	47515.979 KB	7112	8600	0x70B8F165	RGB	Suprascan	DigiBook	24-bit color	600 dpi		2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/447	447	860.jp2	/asm5000/image/860.jp2
Scrapbook. 1925-1930.	Coral Gables Garden Club (Coral Gables, Florida)			Clippings; Scrapbooks			University of Miami Libraries. Special Collections.	Coral Gables Garden Club	ASM5000		http://merrick.library.miami.edu/digitalprojects/copyright.html		asm50000003													2012-11-12	2012-11-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm5000/id/448	448	861.cpd	/asm5000/image/861.cpd
