Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Alpha Phi Omega banquet in honor of James E. West				Written on verso.: "Banquet [unintelligible] to Jas [sic] E. West by Alpha Phi Omega Natl Service Fraternity 3/18/42"		Photographs	1942-03-18	1940-1950	Coral Gables (Florida)	1 b&w photograph; 25.4 x 19.9 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 10; Folder Title: Students: 1940s, 1940s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201060001001	Image	image/tiff										2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/0	0	130.jp2	/um_students/image/130.jp2
Student walking on campus	Schulke, Flip			Written on verso: "Students on Campus"		Photographs	1961-02-10	1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.4 x 17.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 6; Folder No. 5; Folder Title: Students on Campus, 1961	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200670001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/1	1	174.jp2	/um_students/image/174.jp2
Berta Montalvo receiving Borden prize from Mr. Mangowi.				The Borden prize is given to the freshman with the highest GPA. Written on verso: "Miss Berta Montalvo  Borden Prize Winner with Mr. Mangowi 1965"		Photographs	1965	1960-1970	Coral Gables (Florida)	1 b&w photograph; 20.5 x 25.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 7; Folder No. 11; Folder Title: Students: Scholarship and Award Recipients, v.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200890001001	Image	image/tiff										2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/2	2	91.jp2	/um_students/image/91.jp2
Student doing organic chemistry homework in her dorm room	Gill, Henry					Photographs			Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 3; Folder No. 6; Folder Title: Students in Dorms (3 of 3) photos/negatives, v.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201640001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/3	3	167.jp2	/um_students/image/167.jp2
Annette Jones and another female student playing football				Written on verso: "Annette Jones"		Photographs		1930-1940	Coral Gables (Florida)	1 b&w photograph; 14.9 x 19.8 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 7; Folder No. 8; Folder Title: Students: Recreation, Game or Playing Sports, v.d	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200850001001	Image	image/tiff										2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/4	4	196.jp2	/um_students/image/196.jp2
Group photograph of female students				Written on verso: "Standing: Frances Sausone, Rita Grossman, Betty Batchelor. Sitting: Joanne Faudrey, Audrey Goldwyn, Charlotte Mottes, Mary Ruth Hayes"		Photographs			Coral Gables (Florida)	1 b&w photograph; 18.1 x 12.7 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 9; Folder Title: Students: Group Photos (2 of 2), v.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201210001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/5	5	76.jp2	/um_students/image/76.jp2
Female student	Greenfield, David		A portrait shot of a female student.	Written on verso: "1950s"		Photographs		1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.6 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 5; Folder Title: Students: Fashion Pictures.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200060001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/6	6	214.jp2	/um_students/image/214.jp2
Nora De Paulis				Written on verso: "Nora De Paulis"		Photographs	1950-10-20	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 5; Folder No. 13; Folder Title: Students: on Campus 1950-1953, 1950-53	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420202000001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/7	7	30.jp2	/um_students/image/30.jp2
Fran Bloom	Greenberg, Jerry			Written on verso: "Fran Bloom May 52, Tempo"		Photographs	1952	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.7 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 3; Folder No. 9; Folder Title: Students: Individuals (B) photos/negatives, v.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201740001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/8	8	205.jp2	/um_students/image/205.jp2
Freshmen playing cards on train				Written on verso: "Frosh on train; Freshman welcome"		Photographs	1950-10	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.7 x 20.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 12; Folder Title: Students: Arrival, 1940s-1950s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201360001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/9	9	60.jp2	/um_students/image/60.jp2
Students playing records on train				Written on verso: "Students play records on train; Freshman Welcome"		Photographs	1950-10	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.7 x 20.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 12; Folder Title: Students: Arrival, 1940s-1950s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201380001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/10	10	212.jp2	/um_students/image/212.jp2
Students leaving a pep rally						Photographs			Coral Gables (Florida)	1 b&w photograph; 25.5 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 3; Folder Title: Students: 1920s - 1940s (2 of 2), 1920s-1940s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200290001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/11	11	162.jp2	/um_students/image/162.jp2
Fred Baldoni				Written on verso: "Fred Baldoni", "1950s"		Photographs		1950-1960	Coral Gables (Florida)	1 b&w photograph; 13 x 17.8 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 3; Folder No. 9; Folder Title: Students: Individuals (B), v.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201700001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/12	12	81.jp2	/um_students/image/81.jp2
Fraternity members racing go-carts						Photographs			Coral Gables (Florida)	1 b&w photograph; 22.9 x 18.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 2; Folder Title: Students: 1920s - 1940s (1 of 2), 1920s-1940s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200230001001	Image	image/tiff										2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/13	13	51.jp2	/um_students/image/51.jp2
Frosh nominees to political offices				Written on verso: "Frosh nominees to political offices "		Photographs	1950-11-10	1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.8 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 7; Folder Title: Students: Frosh.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201480001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/14	14	156.jp2	/um_students/image/156.jp2
Group photograph of four female students	Fleming, Fred B.			Written on verso: "Jean Olliffe, Frances Goldberg, Veronica Refcofski, Doretha Weiss"		Photographs			Coral Gables (Florida)	1 b&w photograph; 25.7 x 20.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2; Folder No. 8; Folder Title: Students: Group Photos (1 of 2).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200800001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/15	15	114.jp2	/um_students/image/114.jp2
Two students on North Campus	M.D.N.					Photographs	1942-09-27	1940-1950	Coral Gables (Florida)	1 b&w photograph; 25.3 x 17.75 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 2;  Folder No. 7;  Folder Title: Students: Frosh.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200130001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/16	16	34.jp2	/um_students/image/34.jp2
Paul Barton	Blakeley, Ron			Written on verso: "Paul Barton 2/14/62 - RB"		Photographs	1962-02-12	1960-1970	Coral Gables (Florida)	1 b&w photograph; 20.7 x 25.4 cm	ENG	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 3;  Folder No. 9;  Folder Title: Students: Individuals (B) photos/negatives, v.d	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201720001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/17	17	46.jp2	/um_students/image/46.jp2
Students walking to the Memorial Classroom Building						Photographs	1966	1960-1970	Coral Gables (Florida)	1 b&w photograph; 25.3 x 20.5 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 6;  Folder No. 10;  Folder Title: Students on Campus, 1966	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200400001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/18	18	112.jp2	/um_students/image/112.jp2
Judy McIntyre	Fleming, Fred B.			Written on verso: "Judy McIntyre 1950s"		Photographs		1950-1960	Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 4; Folder No. 10; Folder Title: Students: Individuals (M).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200610001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/19	19	49.jp2	/um_students/image/49.jp2
Female students in marionette class				Written on verso: "Marionette Class; Drama; 1945; Sue Hastings now in her 90's - still active in community in charge of marionettes"		Photographs	1945	1940-1950	Coral Gables (Florida)	1 b&w photograph; 25.8 x 20.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 10; Folder Title: Students: 1940s, 1940s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420201070001001	Image	image/tiff										2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/20	20	23.jp2	/um_students/image/23.jp2
Girl in dorm room						Photographs	1965-06	1960-1960	Coral Gables (Florida)	1 b&w photograph; 25.4x20.5cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 3; Folder No. 4; Folder Title: Students in Dorms (1 of 3).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200430001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/21	21	64.jp2	/um_students/image/64.jp2
Merle Blount modeling a creative use for a bandanna				Printed on paper attached to verso: "PICTURE 1, POSE A; THE PROVERBIAL TRIANGLE (model, Merle Blount, ZTA) If you are one of the many college students who got caught in the swirl of buying a fabulous amount of bandannas a few years back, try this trick. Find three that either match, blend or contrast effectively, and assimilate them thus for a pinafore: a. Gather one slightly, or pleat for the skirt, b. Affix the apron to the waist band (the waist band being the second bandanna folded Red Cross bandage style to tie in the back), c. Split the third square diagonally and fold each piece Red Cross bandage style to form the two suspenders. Other stunts with left over triangles are to make book carriers and slings as seen in the picture, or book covers for special notebooks, and little collapsable [sic] bags to carry your wallet and glasses."		Photographs			Coral Gables (Florida)	1 b&w photograph; 25.4 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series V: Students	Box No. 1; Folder No. 2; Folder Title: Students: 1920s - 1940s (1 of 2), 1920s-1940s	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420200220001001												2009-06-18	2011-03-24	http://merrick.library.miami.edu:80/cdm/ref/collection/um_students/id/22	22	124.jp2	/um_students/image/124.jp2
